review	aspect	sentiment
The only fallback on this restaurant is the prices.	restaurant	-1
Even though its good seafood, the prices are too high.	seafood	1
The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.	lobster sandwich	1
The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.	food	1
When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.	waiter	1
Truly the mark of an attentive waiter.	waiter	1
I highly recommend the restaurant based on our experience last night.	restaurant	1
We ate at this Thai place following the reviews but very unhappy with the foods.	foods	-1
We thought that this place is using too much of MSG cooking in the foods.	foods	-1
I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.	jelly fish	1
The food is so cheap and the waiters are nice.	food	1
Have frequented 'ino for several years and the food remains excellent.	food	1
Cheese plate is a varied delight and great bargain at $10.	Cheese plate	1
The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.	bruschettas	1
(The asparagus, truffle oil, parmesan bruschetta is a winner!)	asparagus, truffle oil, parmesan bruschetta	1
Wine list is extensive without being over-priced.	Wine list	1
Be sure to try the seasonal, and always delicious, specials.	specials	1
I loved this place!!	place	1
I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.	atmosphere	1
The food was very good, a great deal, and the place its self was great.	food	1
The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.	wait staff	1
I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!	Cafe Noir	1
The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.	service	-1
The waitress, seems to be more concerned of looking good than actually waitressing.	waitress	-1
The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.	Cafe Noir	1
Salads are a delicious way to begin the meal.	Salads	1
You should pass on the calamari.	calamari	-1
Decor is charming.	Decor	1
What a great place.	place	1
The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.	ambience	1
I would definitely recommend SEA if you like thai cuisine!	thai cuisine	1
I was here a few weeks back and we had the worst customer service experience at a restaurant ever.	customer service	-1
I absolutely Loved this place.	place	1
Excellent atmosphere, delicious dishes good and friendly service.	atmosphere	1
The wine list is also really nice.	wine list	1
Everything was wonderful; food, drinks, staff, mileau.	food	1
I have been to Casimir over 5 times and I have always had a great time there.	Casimir	1
I have tried to make reservations, but both times, the hostess didn't have my name.	hostess	-1
If the weather is nice, try to snag an outside table.	outside table	1
The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.	staff	1
From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.	caviar	1
Considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.	waitstaff	1
I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.	caviar	1
Nice Family owned traditional restaurant.	restaurant	1
Fresh ingredients and everything is made to order.	ingredients	1
Friendly staff that actually lets you enjoy your meal and the company you're with.	staff	1
I found the food to be outstanding, particulary the salmon dish I had.	food	1
My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good.	dim sum	0
We ate out in the back patio, which is worth it as it's cool and the music is hear well there.	back patio	1
Overall, excellent restaurant!	restaurant	1
The food was good.	food	1
The place was nice and calm.	place	1
but the service was a bit slow.	service	-1
The buffet had a nice selection.	buffet	1
Service was also very good.	Service	1
I got an excellent piece of cheesecake and we had several other nice pastries.	cheesecake	1
My son and his girlfriend both wanted cheeseburgers and they were huge!	cheeseburgers	0
Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.	burgers	-1
I had a huge pastrami sandwich on a roll.	pastrami sandwich on a roll	0
This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.	place	1
The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.	food	-1
If you want good authentic Thai this place is not the place to go.	Thai	-1
We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.	food	1
The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.	pesto pizza	1
THe back garden sitting area is very pleasant, where you can see their personal herb garden.	back garden sitting area	1
We had the lobster sandwich and it was FANTASTIC.	lobster sandwich	1
My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.	portion	1
We waited at the bar and had martinis that were just right.	martinis	1
love the food.	food	1
it's the only place you can get yummy authentic japanese comfort food.	japanese comfort food	1
I've lived in NY for 5 years and this place has it all.	place	1
Great food, good size menu, great service and an unpretensious setting.	food	1
The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).	dishes	1
I'm glad I was introduced to this place and this is a rare gem in NY.	place	1
The freshest, best variety, and the fastest delivery.	delivery	1
The service was excellent and the food was delicious.	service	1
We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	sushi	1
Definitely a great spot for a nice occasion or date.	spot	1
Average to good Thai food, but terrible delivery.	Thai food	1
A Thai restaurant out of rice during dinner?	Thai restaurant	-1
The food arrived 20 minutes after I called, cold and soggy.	food	-1
This is a wonderful place on all stand points especially value ofr money.	place	1
An excellent service	service	1
We were greeted promptly by the waiter who was very nice and cordial.	waiter	1
She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.	dishes	1
We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.	Gulab Jamun (dessert)	1
I thanked my friend who recommended me this restaurant and will certainly recommend it to others.	restaurant	1
Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.	Guacamole+shrimp appetizer	1
You cannot go wrong with this place.	place	1
The food is outstanding and the service is quick, friendly and very professional.	food	1
Always a nice crowd, but never loud.	crowd	1
I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.	pizza place	1
By far, the best pizza in Manhattan.	pizza	1
The crust is thin, the ingredients are fresh and the staff is friendly.	crust	1
The menu has so many fish items and oysters.	menu	1
The fish was really,really fresh.	fish	1
I stumbled upon this great pizzeria as I explored my new neighborhood.	pizzeria	1
All of the pizzas are terrific and the price is even better!	pizzas	1
I highly recommend the Sophia pizza.	Sophia pizza	1
The food was mediocre at best but it was the horrible service that made me vow never to go back.	food	-1
Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.	waiter	-1
For the people who want great food plus great service, Roxy is a place to AVOID!	food	-1
The first time the sushi was outstanding, the second time it was a little bland.	sushi	1
The blond wood decor is very soothing, the premium sake is excellent and the service is great.	blond wood decor	1
Mizu is the Japenese find in Grammercy.	Mizu	1
While their kitchen food is delicious, their Sushi is out of this world.	kitchen food	1
Mizu is home to creative and unique rolls not to found anywhere else.	rolls	1
Not only is the cuisine the best around, the service has always been attentive and charming.	cuisine	1
Warning: You may find it difficult to dine at other Japanese restaurants after a visit to Mizu!	Mizu	1
Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.	Thalia	1
The entree was bland and small, dessert was not inspired.	entree	-1
I expected quite a bit more from such an expensive menu.	menu	-1
The view is spectacular, and the food is great.	view	1
Wonderful strawberry daiquiries as well!	strawberry daiquiries	1
Authentic Taiwanese food that's cheap... what more could you ask for?	Taiwanese food	1
The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan.	cold appetizer dishes	1
delicious simple food in nice outdoor atmosphere.	food	1
Kind, attentive wait staff.	wait staff	1
I really like both the scallops and the mahi mahi (on saffron risotto-yum!).	scallops	1
My friend devoured her chicken and mashed potatos.	chicken and mashed potatos	1
Even if the food wasn't this good, the garden is a great place to sit outside and relax.	food	1
Great neighborhood joint.	joint	1
This is a nice pizza place with good selection of thin crust pizza including the Basil slice.	pizza place	1
Their calzones are horrific, bad, vomit-inducing, YUCK.	calzones	-1
The counter service is bad.	counter service	-1
NO PIZZA 33 for me!	PIZZA 33	-1
The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.	dosas	-1
Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.	place	-1
Seriously, this place kicks ass.	place	1
Best Italian food I ever had (and being Italian, that means alot).	Italian food	1
This is such a lovely, peaceful place to eat outside.	place	1
The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.	restaurant	1
Unique apppetizers.	apppetizers	1
Try sushimi cucumber roll.	sushimi cucumber roll	1
Good spreads, great beverage selections and bagels really tasty.	spreads	1
But who says Murray's is anything about service.	service	-1
The service is awful.	service	-1
This place is not worth the prices.	place	-1
Love Pizza 33..	Pizza 33	1
I will be out with friends and all of a sudden I am hungry and I only crave one thing... their Pizza.	Pizza	1
This tiny Williamsburg spot is always pleasantly surprising.	Williamsburg spot	1
The pizza is delicious and the proprietor is one of the nicest in NYC.	pizza	1
The cream cheeses are out of this world and I love that coffee!!	cream cheeses	1
I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!	manager	-1
Be sure not to get anything other than bagels!..	bagels	1
the turkey burgers are scary!	turkey burgers	-1
The worst excuse for Japanese food I've ever encountered.	Japanese food	-1
The soup for the udon was soy sauce and water.	soup for the udon	-1
The sushi was awful!	sushi	-1
The rice was poor quality and was cooked so badly it was hard.	rice	-1
Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.	rice	-1
It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.	Japanese cuisine	-1
Good, fast service.	service	1
Food is great and inexpensive.	Food	1
The location is perfect.	location	1
Well, this place is so Ghetto its not even funny.	place	-1
If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.	music	-1
Awsome Pizza especially the Margheritta slice.	Pizza	1
Great atmoshere and worth every bit.	atmoshere	1
Winnie and her staff are the best crew you can find serving you.	Winnie	1
The food is reliable and the price is moderate.	food	1
Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious.	Pad Thai	1
Everything about this restaurant was special.	restaurant	1
The service was attentive, yet discreet.	service	1
The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.	brioche and lollies	1
The place was quiet and delightful.	place	1
Service was good and food is wonderful.	Service	1
It is definitely a good spot for snacks and chat.	spot	1
As a retired hipster, I can say with some degree of certainty that for the last year Lucky Strike has been the best laid-back late night in the city.	Lucky Strike	1
The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.	food	1
But the best part about LS is the late night atmosphere, delightfully free of the BTs.	late night atmosphere	1
You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.	martini	1
The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.	in-house lady DJ	1
You can't go wrong with this place.	place	1
Suan is a great place that I often take my friends (classmates) too.	Suan	1
I LOVE their Thai	Thai	1
noodles with shrimp and chicken and coconut juice is the MUST!	noodles with shrimp and chicken and coconut juice	1
I will go back to Suan soon!	Suan	1
In summer-eat outside on a terrace (another great feature of Suan)!!!	terrace	1
I cannot imagine a friendlier staff working in a restaurant.	staff	1
I cannot imagine better Indian food in all of the city.	Indian food	1
During the course of the past 3 months, the chef and staff changed and it was not for the better.	chef	-1
The food now is inconsistent.	food	-1
This is the kind of place you'd like to take all your friends to and still keep a secret.	place	1
The setting is casual and romantic.	setting	1
The food is excellent! 	food	1
Do not get the Go Go Hamburgers, no matter what the reviews say.	Go Go Hamburgers	-1
The rest of the dim sum, though pricey by Chinatown standards, is worth it.	dim sum	-1
The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.	wait	-1
A few tips: skip the turnip cake, roast pork buns and egg custards.	turnip cake	-1
The food was exceptional.	food	1
I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.	braised lamb shank in red wine	1
The service was friendly and the atmosphere was casual.	service	1
The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal	restaurant	1
this little place has a cute interior decor and affordable city prices.	place	1
Have eaten at Ginger House several times, and it's always good.	Ginger House	1
The fried dumplings are GREAT!	fried dumplings	1
Finally a reliable Chinese restaurant!	Chinese restaurant	1
This place would be so much better served by being run by a group that actually understands customer service.	customer service	-1
Terrible, terrible management - deserves to be shut-down.	management	-1
delicious bagels, especially when right out of the oven.	bagels	1
Spreads and toppings are great - though a bit pricey.	Spreads	1
The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.	food	-1
Rao is a good restaurant, but it's nothing special.	Rao	0
But after last night, Spice Grill is the only place I'm eating indian cuisine.	indian cuisine	1
You must try the shrimp appetizers.	shrimp appetizers	1
This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.	ambience	1
Great food, great prices, great service.	food	1
If you are looking for a good quality, cheap eats - this is the place.	eats	1
it's a perfect place to have a amanzing indian food.	indian food	1
I really loved the different and inovated touch that's the cheff gives to the food.	cheff	1
also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!	place	1
Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.	bagels	-1
Great bagels made the old-fashioned way.	bagels	1
Drawbacks: service is slow and they don't toast!	service	-1
The food was absolutely amazing!!	food	1
The baked clams octopus we shared as appetizers were the best we've ever had!! 	baked clams octopus	1
The lamb was tender so full of flavor, the dessert was divine!!	lamb	1
The waiter was attentive.	waiter	1
The place itself is beautiful the bar scene seems to be happening.	place	1
Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.	Appetizers	1
Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.	servings for main entree	1
Dessert is a joke...dont bother	Dessert	-1
Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.	service	1
The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.	feel	1
The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.	anti-pasta	1
The wine list is extensive and can easily hike up an otherwise reasonably priced meal.	wine list	1
Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...	measures of liquers	1
Fantastic place.	place	1
Lucky Strike is a great casual place to just grab a bite to eat.	Lucky Strike	1
(Always ask the bartender for the SEASONAL beer!!!	SEASONAL beer	1
Excellent spot for holiday get togethers with co-workers or friends that you haven't seen in a while.	spot	1
I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!	Heartland Brewery	1
What a great place!	place	1
Not the typical NYC gimmick theme restaurant.	restaurant	1
A cool bar with great food, and tons of excellent beer.	bar	1
The shrimp scampi was excellent and the antipasti were plentiful.	shrimp scampi	1
If you venture off the island of Manhattan and can't seem to find a great Italian restaurant, drive to Corona.	Corona	1
The only thing more wonderful than the food (which is exceptional) is the service.	food	1
The only thing the waiters don't do for you is wipe your chin when you leave.	waiters	1
Cozy romantic atomosphere with only around 15 tables at most.	atomosphere	1
Service was very prompt but slightly rushed.	Service	1
Food was very good, but not what I would consider out of this world.	Food	0
Too bad the food wasn't of the same heritage.	food	-1
But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.	tiramisu	-1
I really liked this place.	place	1
This place has the best Chinese style BBQ ribs in the city.	BBQ ribs	1
I also recommend the rice dishes or the different varieties of congee (rice porridge).	rice dishes	1
It's definately not a place to go if you want to impress someone.	place	-1
However, if you want great food at a great price and don't mind the decor, you can't beat this place.	food	1
Quick and friendly service.	service	1
When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.	main dining room	1
The food is wonderful, tasty and filling, and the service is professional and friendly.	food	1
I can't wait for summer, when they serve outside on their gigantic patio.	patio	1
This little place definitely exceeded my expectations and you sure get a lot of food for your money.	place	1
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.	service	1
Good drink.	drink	1
I have never had cheescake like this.	cheescake	1
Great spot, whether looking for a couple of drinks or quiet dinner.	spot	1
Warm and friendly in the winter and terrific outdoor seating in the warmer months.	outdoor seating	1
The food is great and they have a good selecion of wines at reasonable prices.	food	1
While the ambiance and atmosphere were great, the food and service could have been a lot better.	ambiance	1
We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.	chicken casserole	-1
i've been to sapphire twice and both times the food was fine, if not good.	food	1
stick with the chicken, beef, and lamb dishes.	chicken	1
service is friendly, and never had a problem walking in and getting a table.	service	1
skip dessert.	dessert	-1
Best Reuben sandwich ever!	Reuben sandwich	1
Don't miss Bloom's on your next trip to Manhatten.	Bloom's	1
It was the first place we ate on our first trip to New York, and it will be the last place we stop as we head out of town on our next trip to New York.	place	1
Thanks Bloom's for a lovely trip.	Bloom's	1
The food was not fresh, the sauces were bland and very oily.	food	-1
Pizza was a little soggy.	Pizza	-1
Not enough wines by the glass either.	wines by the glass	-1
Service, however, was excellent...and I liked the setting/atmosphere a lot. 	Service	1
Food was just average...if they lowered the prices just a bit, it would be a bigger draw.	Food	0
This place is a great bargain.	place	1
Authentic Pakistani food.	Pakistani food	1
People are always friendly.	People	1
Don't waste money on decor.	decor	0
Just straight up cheap, good food.	food	1
The best pad thai i've ever had.	pad thai	1
The design and atmosphere is just as good.	design	1
The food was actually aweful.	food	-1
The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.	mussles	-1
Nice atmosphere, the service was very pleasant and the desert was good.	atmosphere	1
The jukebox plays everything from Italian Opera to The Strokes.	jukebox	1
The food is amazing, rich pastas and fresh doughy pizza.	food	1
Best of all is the warm vibe, the owner is super friendly and service is fast.	vibe	1
go here for the drinks!	drinks	1
the drinks are amazing and half off till 8pm.	drinks	1
Ask for Usha, the nicest bartender in manhattan.	Usha	1
My fav was the sassy lassi...	sassy lassi	1
I really recommend the very simple Unda (Egg) rolls.	Unda (Egg) rolls	1
Delicate spices, onions, eggs and a kick-ass roti.	spices	1
Toons has recently been redone, so it's now a very attractive space.	Toons	1
In an area sadly lacking in decent Thai food, this is one of the best spots.	Thai food	1
Went here last night - nice decor, good service, but the food was surprisingly excellent.	decor	1
The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.	portions	1
Best drumsticks over rice and sour spicy soup in town!	drumsticks over rice	1
Beef noodle soup is good as well.	Beef noodle soup	1
The service is good and the resturant is clean.	service	1
Best Taiwanese food in NY!	Taiwanese food	1
I have been to Rao's probably 15 times the past 3 years and it keeps getting better.	Rao's	1
Rao's has the best service and atmosphere in NYC.	service	1
My roommate and I LOVE this place.	place	1
We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.	outdoor seating	1
Indoor was very cozy and cute.	Indoor	1
The portion sizes here are huge, and the sushi is good.	portion	1
Staff is very accomodating.	Staff	1
I got the $10 10-piece dim sum combo, every bite of which was great.	$10 10-piece dim sum combo	1
The decor is very simple but comfortable.	decor	1
The food was delicious but do not come here on a empty stomach.	food	1
You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.	crabmeat lasagna	1
The staff there is very attentive and down to earth.	staff	1
Great Indian food and the service is incredible.	Indian food	1
The owner truly caters to all your needs.	owner	1
Great food and the prices are very reasonable.	food	1
The food here does a great service to the name (Cantonese that is...).	food	1
I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.	egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork	1
This dish is my favorite and I always get it when I go there and never get tired of it.	dish	1
Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.	congee	1
Simply some good tasting Chinese food at incredible prices...	Chinese food	1
Big Wong is a great place to eat and fill your stomach.	Big Wong	1
whoever the jazz duo was, they were on POINT.	jazz duo	1
good music, great food, speedy service affordable prices.	music	1
even the wine by the glass was good.	wine by the glass	1
Consistently good Japanese Tapas.	Japanese Tapas	1
Always good drinks and service is pretty good;	drinks	1
Atmosphere is nice and relaxed too...	Atmosphere	1
A great place to meet up for some food and drinks...  	place	1
Yakitori (bbq meats) is tasty too.	Yakitori (bbq meats)	1
If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.	fish	-1
Price and quality of fish alone will keep us from making a return visit.	fish	-1
Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.	chef	-1
This place, which is only a few months old, is perhaps Queens' biggest secret!	place	1
Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!	decor	1
We were seated outside and the waiter spilled red wine and hot tea on myself and my date.	waiter	-1
One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.	waiter	-1
With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.	food	-1
I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	service	-1
The food is okay and the prices here are mediocre.	food	0
Baluchi's has solid food and a nice decor at reasonable prices.	Baluchi's	1
He offers subpar service and has no personality.	service	-1
There is no excuse for such lousy service!	service	-1
I have never before eaten 40 pieces of relatively good nigiri.	nigiri	0
$20 for all you can eat sushi cannot be beaten.	all you can eat sushi	1
I went to Areo on a Sunday afternoon with four of my girlfriends, and spent three enjoyable hours there.	Areo	1
Most of the servers are very attentive, friendly and quite attractive.	servers	1
The vibe is very relaxed and cozy, service was great and the food was excellent!	vibe	1
Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.	Food	1
Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.	service	1
The food is great.	food	1
Personal pans are the perfect size for those hungry nights.	Personal pans	1
There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.	delivery guys	-1
Never have I had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c I live in a walkup) who always seem disappointed with their tips.	delivery guys	-1
Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.	scene	1
The pizza was pretty good and huge.	pizza	1
We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.	penne a la vodka	1
The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol	pasta penne	-1
La Rosa waltzes in, and I think they are doing it the best.	La Rosa	1
Interesting selection, good wines, service fine, fun decor.	selection	1
I found it on a cold night, the perfect spot to warm up.	spot	1
I recieved prompt service with a smile.	service	1
This place blew me away...by far my new favorite restaurant on the uppereast side.	place	1
The wine list is extensive and impressive.	wine list	1
LOVE the atmosphere - felt like I was in Paris.	atmosphere	1
The mussels were fantastic and so was the dessert...definitely going to be back very soon.	mussels	1
I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.	service	1
Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.	Vittorio	1
I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!	Jazz Bar	1
I lOVE THIS PLACE!	PLACE	1
I have to say I have never had a disapointing meal here.	meal	1
We could have made a meal of the yummy dumplings from the dumpling menu.	dumplings	1
